session,date,committee,name,location,status,bills_heard,event_id
194,2025-06-06 10:00,J16,Joint Committee on Public Health,"Gardner Auditorium, 24 Beacon Street, Boston",Completed,10,5211
194,2025-06-10 10:30,J11,Joint Committee on Financial Services,"A-2, 24 Beacon Street, Boston",Completed,32,5213
194,2025-06-10 11:00,J43,Joint Committee on Labor and Workforce Development,"B-1, 24 Beacon Street, Boston",Completed,17,5188
194,2025-06-10 13:00,J10,Joint Committee on Municipalities and Regional Government,"B-1, 24 Beacon Street, Boston",Completed,42,5212
194,2025-06-10 13:00,J13,"Joint Committee on Children, Families and Persons with Disabilities","A-1, 24 Beacon Street, Boston",Completed,16,5214
194,2025-06-10 13:00,J19,Joint Committee on the Judiciary,"A-2, 24 Beacon Street, Boston",Completed,64,5216
194,2025-06-10 13:30,S48,Senate Committee on Post Audit and Oversight,"222, 24 Beacon Street, Boston",Canceled,0,5204
194,2025-06-11 09:00,J16,Joint Committee on Public Health,"A-1, 24 Beacon Street, Boston",Completed,45,5222
194,2025-06-11 13:00,J16,Joint Committee on Public Health,"A-1, 24 Beacon Street, Boston",Completed,46,5221
194,2025-06-11 13:00,J22,Joint Committee on Public Safety and Homeland Security,"A-2, 24 Beacon Street, Boston",Completed,25,5205
194,2025-06-12 13:00,J37,"Joint Committee on Telecommunications, Utilities and Energy","A-2, 24 Beacon Street, Boston",Completed,21,5218
194,2025-06-16 13:00,J26,Joint Committee on Revenue,"A-1, 24 Beacon Street, Boston",Completed,39,5234
194,2025-06-16 13:00,S65,Senate Committee on the Census ,"A-2, 24 Beacon Street, Boston",Completed,0,5160
194,2025-06-17 10:00,J50,Joint Committee on Cannabis Policy,"B-1, 24 Beacon Street, Boston",Completed,18,5235
194,2025-06-17 13:00,J14,Joint Committee on Education,"B-2, 24 Beacon Street, Boston",Completed,41,5220
194,2025-06-17 13:00,J15,Joint Committee on Election Laws,"B-1, 24 Beacon Street, Boston",Completed,46,5224
194,2025-06-17 13:00,J19,Joint Committee on the Judiciary,"A-2, 24 Beacon Street, Boston",Completed,72,5227
194,2025-06-17 13:00,J21,Joint Committee on Environment and Natural Resources,"A-1, 24 Beacon Street, Boston",Completed,40,5225
194,2025-06-18 11:00,J24,Joint Committee on Health Care Financing,"Gardner Auditorium, 24 Beacon Street, Boston",Completed,16,5210
194,2025-06-18 13:00,J37,"Joint Committee on Telecommunications, Utilities and Energy","A-2, 24 Beacon Street, Boston",Completed,18,5230
194,2025-06-18 13:00,J43,Joint Committee on Labor and Workforce Development,"B-1, 24 Beacon Street, Boston",Completed,29,5228
194,2025-06-23 09:00,J16,Joint Committee on Public Health,"B-1, 24 Beacon Street, Boston",Completed,38,5236
194,2025-06-23 10:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"A-1, 24 Beacon Street, Boston",Completed,25,5237
194,2025-06-23 12:00,J18,"Joint Committee on Mental Health, Substance Use and Recovery","Virtual Hearing, 24 Beacon Street, Boston",Canceled,0,5247
194,2025-06-24 10:00,J25,Joint Committee on State Administration and Regulatory Oversight,"A-1, 24 Beacon Street, Boston",Completed,36,5246
194,2025-06-24 10:30,J11,Joint Committee on Financial Services,"Gardner Auditorium, 24 Beacon Street, Boston",Completed,21,5242
194,2025-06-24 10:30,J26,Joint Committee on Revenue,"A-2, 24 Beacon Street, Boston",Completed,32,5244
194,2025-06-24 13:00,J10,Joint Committee on Municipalities and Regional Government,"B-1, 24 Beacon Street, Boston",Completed,48,5238
194,2025-06-24 13:00,J27,Joint Committee on Transportation,"A-2, 24 Beacon Street, Boston",Completed,46,5226
194,2025-06-24 13:00,J31,Joint Committee on Veterans and Federal Affairs,"A-1, 24 Beacon Street, Boston",Completed,23,5233
194,2025-06-25 10:00,J16,Joint Committee on Public Health,"A-1, 24 Beacon Street, Boston",Completed,43,5239
194,2025-06-25 13:00,J23,Joint Committee on Public Service,"A-1, 24 Beacon Street, Boston",Completed,26,5248
194,2025-06-25 13:00,J28,Joint Committee on Housing,"B-1, 24 Beacon Street, Boston",Completed,26,5240
194,2025-06-25 13:00,J37,"Joint Committee on Telecommunications, Utilities and Energy","A-2, 24 Beacon Street, Boston",Completed,1,5241
194,2025-06-26 10:00,J47,Joint Committee on Community Development and Small Businesses,"B-1, 24 Beacon Street, Boston",Completed,16,5251
194,2025-06-26 13:00,J22,Joint Committee on Public Safety and Homeland Security,"A-2, 24 Beacon Street, Boston",Completed,55,5243
194,2025-06-30 13:00,J18,"Joint Committee on Mental Health, Substance Use and Recovery","A-2, 24 Beacon Street, Boston",Completed,11,5261
194,2025-07-01 10:00,J24,Joint Committee on Health Care Financing,"Gardner Auditorium, 24 Beacon Street, Boston",Completed,19,5264
194,2025-07-01 13:00,J21,Joint Committee on Environment and Natural Resources,"A-1, 24 Beacon Street, Boston",Completed,39,5252
194,2025-07-01 13:00,J24,Joint Committee on Health Care Financing,"Gardner Auditorium, 24 Beacon Street, Boston",Completed,22,5265
194,2025-07-07 10:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"A-2, 24 Beacon Street, Boston",Completed,22,5269
194,2025-07-08 11:00,J27,Joint Committee on Transportation,"A-1, 24 Beacon Street, Boston",Completed,22,5270
194,2025-07-08 13:00,J13,"Joint Committee on Children, Families and Persons with Disabilities","A-1, 24 Beacon Street, Boston",Completed,22,5271
194,2025-07-08 13:00,J14,Joint Committee on Education,"B-2, 24 Beacon Street, Boston",Completed,30,5263
194,2025-07-08 13:00,J15,Joint Committee on Election Laws,"B-1, 24 Beacon Street, Boston",Completed,22,5272
194,2025-07-09 13:00,J23,Joint Committee on Public Service,"A-2, 24 Beacon Street, Boston",Completed,26,5273
194,2025-07-09 13:00,J45,Joint Committee on Agriculture and Fisheries,"A-1, 24 Beacon Street, Boston",Completed,19,5266
194,2025-07-10 09:00,J16,Joint Committee on Public Health,"A-1, 24 Beacon Street, Boston",Completed,46,5268
194,2025-07-10 13:00,J33,"Joint Committee on Advanced Information Technology, the Internet and Cybersecurity","A-2, 24 Beacon Street, Boston",Completed,27,5274
194,2025-07-14 10:00,J16,Joint Committee on Public Health,"A-1, 24 Beacon Street, Boston",Completed,45,5287
194,2025-07-14 10:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"A-2, 24 Beacon Street, Boston",Completed,15,5282
194,2025-07-14 13:00,J16,Joint Committee on Public Health,"A-1, 24 Beacon Street, Boston",Completed,45,5288
194,2025-07-15 10:00,J11,Joint Committee on Financial Services,"A-2, 24 Beacon Street, Boston",Completed,22,5283
194,2025-07-15 10:00,J24,Joint Committee on Health Care Financing,"Gardner Auditorium, 24 Beacon Street, Boston",Completed,32,5267
194,2025-07-15 10:00,J26,Joint Committee on Revenue,"A-1, 24 Beacon Street, Boston",Completed,32,5262
194,2025-07-15 10:00,J47,Joint Committee on Community Development and Small Businesses,"B-1, 24 Beacon Street, Boston",Completed,16,5284
194,2025-07-15 10:30,J43,Joint Committee on Labor and Workforce Development,"B-2, 24 Beacon Street, Boston",Completed,25,5290
194,2025-07-15 13:00,H54,"House Committee on Federal Funding, Policy and Accountability","B-2, 24 Beacon Street, Boston",Completed,0,5276
194,2025-07-15 13:00,J19,Joint Committee on the Judiciary,"A-2, 24 Beacon Street, Boston",Completed,42,5281
194,2025-07-15 13:00,J21,Joint Committee on Environment and Natural Resources,"A-1, 24 Beacon Street, Boston",Completed,1,5275
194,2025-07-15 13:00,J25,Joint Committee on State Administration and Regulatory Oversight,"B-1, 24 Beacon Street, Boston",Completed,34,5286
194,2025-07-16 13:00,J23,Joint Committee on Public Service,"A-2, 24 Beacon Street, Boston",Completed,13,5285
194,2025-07-18 13:00,J29,Joint Committee on Higher Education,"A-2, 24 Beacon Street, Boston",Completed,26,5289
194,2025-07-21 11:00,J14,Joint Committee on Education,"Gardner Auditorium, 24 Beacon Street, Boston",Completed,49,5299
194,2025-07-21 13:00,J32,"Joint Committee on Bonding, Capital Expenditures and State Assets","B-1, 24 Beacon Street, Boston",Completed,1,5296
194,2025-07-22 10:00,J25,Joint Committee on State Administration and Regulatory Oversight,"A-1, 24 Beacon Street, Boston",Completed,29,5307
194,2025-07-22 10:30,J50,Joint Committee on Cannabis Policy,"A-2, 24 Beacon Street, Boston",Completed,22,5292
194,2025-07-22 11:00,J27,Joint Committee on Transportation,"B-1, 24 Beacon Street, Boston",Completed,36,5294
194,2025-07-22 12:00,S51,Senate Committee on Climate Change and Global Warming,"Virtual Hearing, 24 Beacon Street, Boston",Completed,0,5305
194,2025-07-22 13:00,J10,Joint Committee on Municipalities and Regional Government,"B-1, 24 Beacon Street, Boston",Completed,44,5291
194,2025-07-22 13:00,J13,"Joint Committee on Children, Families and Persons with Disabilities","A-1, 24 Beacon Street, Boston",Completed,16,5279
194,2025-07-22 13:00,J26,Joint Committee on Revenue,"A-2, 24 Beacon Street, Boston",Canceled,50,5306
194,2025-07-22 13:00,J30,"Joint Committee on Tourism, Arts and Cultural Development","B-2, 24 Beacon Street, Boston",Completed,6,5295
194,2025-07-22 13:00,J31,Joint Committee on Veterans and Federal Affairs,"A-2, 24 Beacon Street, Boston",Completed,38,5316
194,2025-07-23 13:00,J28,Joint Committee on Housing,"A-1, 24 Beacon Street, Boston",Completed,36,5304
194,2025-07-24 13:00,J22,Joint Committee on Public Safety and Homeland Security,"A-2, 24 Beacon Street, Boston",Completed,18,5308
194,2025-07-28 13:00,J18,"Joint Committee on Mental Health, Substance Use and Recovery","A-2, 24 Beacon Street, Boston",Completed,17,5319
194,2025-07-29 13:00,J10,Joint Committee on Municipalities and Regional Government,"Gardner Auditorium, 24 Beacon Street, Boston",Completed,51,5297
194,2025-07-29 13:00,J19,Joint Committee on the Judiciary,"A-2, 24 Beacon Street, Boston",Completed,60,5229
194,2025-07-29 13:00,J37,"Joint Committee on Telecommunications, Utilities and Energy","A-1, 24 Beacon Street, Boston",Completed,19,5318
194,2025-07-30 13:00,S48,Senate Committee on Post Audit and Oversight,"222, 24 Beacon Street, Boston",Completed,0,5323
194,2025-07-30 13:00,S55,Senate Committee on Intergovernmental Affairs,"222, 24 Beacon Street, Boston",Completed,0,5324
194,2025-08-14 10:00,J10,Joint Committee on Municipalities and Regional Government,"Written Testimony Only, 24 Beacon Street, Boston",Completed,7,5330
194,2025-09-02 09:00,J32,"Joint Committee on Bonding, Capital Expenditures and State Assets","Written Testimony Only, 24 Beacon Street, Boston",Completed,0,5346
194,2025-09-02 13:00,J14,Joint Committee on Education,"A-2, 24 Beacon Street, Boston",Completed,18,5335
194,2025-09-02 13:00,J21,Joint Committee on Environment and Natural Resources,"A-1, 24 Beacon Street, Boston",Canceled,0,5300
194,2025-09-02 13:00,J21,Joint Committee on Environment and Natural Resources,"A-1, 24 Beacon Street, Boston",Completed,30,5344
194,2025-09-04 15:10,J10,Joint Committee on Municipalities and Regional Government,"Written Testimony Only, 24 Beacon Street, Boston",Completed,13,5368
194,2025-09-08 10:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"A-2, 24 Beacon Street, Boston",Completed,24,5357
194,2025-09-09 10:00,J25,Joint Committee on State Administration and Regulatory Oversight,"A-1, 24 Beacon Street, Boston",Completed,21,5361
194,2025-09-09 10:00,J26,Joint Committee on Revenue,"Gardner Auditorium, 24 Beacon Street, Boston",Completed,18,5351
194,2025-09-09 10:30,J11,Joint Committee on Financial Services,"A-2, 24 Beacon Street, Boston",Completed,25,5352
194,2025-09-09 13:00,J13,"Joint Committee on Children, Families and Persons with Disabilities","B-2, 24 Beacon Street, Boston",Completed,27,5334
194,2025-09-09 13:00,J19,Joint Committee on the Judiciary,"A-2, 24 Beacon Street, Boston",Completed,55,5358
194,2025-09-10 10:00,J16,Joint Committee on Public Health,"B-2, 24 Beacon Street, Boston",Completed,48,5360
194,2025-09-10 13:00,J22,Joint Committee on Public Safety and Homeland Security,"A-2, 24 Beacon Street, Boston",Completed,50,5347
194,2025-09-10 13:00,J23,Joint Committee on Public Service,"A-1, 24 Beacon Street, Boston",Completed,22,5359
194,2025-09-11 11:00,J12,Joint Committee on Economic Development and Emerging Technologies,"A-2, 24 Beacon Street, Boston",Completed,0,5363
194,2025-09-11 13:00,J29,Joint Committee on Higher Education,"A-1, 24 Beacon Street, Boston",Completed,26,5356
194,2025-09-11 13:00,J33,"Joint Committee on Advanced Information Technology, the Internet and Cybersecurity","A-2, 24 Beacon Street, Boston",Completed,14,5349
194,2025-09-15 10:30,J11,Joint Committee on Financial Services,"A-1, 24 Beacon Street, Boston",Completed,21,5372
194,2025-09-15 11:00,J18,"Joint Committee on Mental Health, Substance Use and Recovery","Gardner Auditorium, 24 Beacon Street, Boston",Completed,6,5328
194,2025-09-15 13:00,J23,Joint Committee on Public Service,"A-1, 24 Beacon Street, Boston",Completed,45,5364
194,2025-09-15 13:00,J26,Joint Committee on Revenue,"A-2, 24 Beacon Street, Boston",Completed,42,5366
194,2025-09-15 13:00,J34,"Joint Committee on Racial Equity, Civil Rights, and Inclusion","B-2, 24 Beacon Street, Boston",Completed,0,5331
194,2025-09-16 10:00,J45,Joint Committee on Agriculture and Fisheries,"B-1, 24 Beacon Street, Boston",Completed,19,5348
194,2025-09-16 10:00,J46,Joint Committee on Aging and Independence,"A-2, 24 Beacon Street, Boston",Completed,23,5355
194,2025-09-16 10:30,J26,Joint Committee on Revenue,"A-1, 24 Beacon Street, Boston",Completed,47,5369
194,2025-09-16 11:00,J14,Joint Committee on Education,"Gardner Auditorium, 24 Beacon Street, Boston",Completed,55,5362
194,2025-09-16 13:00,J13,"Joint Committee on Children, Families and Persons with Disabilities","A-2, 24 Beacon Street, Boston",Completed,30,5353
194,2025-09-16 13:00,J15,Joint Committee on Election Laws,"B-1, 24 Beacon Street, Boston",Completed,32,5322
194,2025-09-16 13:00,J27,Joint Committee on Transportation,"B-2, 24 Beacon Street, Boston",Completed,44,5345
194,2025-09-16 13:00,J31,Joint Committee on Veterans and Federal Affairs,"A-1, 24 Beacon Street, Boston",Completed,14,5354
194,2025-09-17 09:00,J28,Joint Committee on Housing,"B-1, 24 Beacon Street, Boston",Completed,22,5367
194,2025-09-17 12:30,J11,Joint Committee on Financial Services,"Gardner Auditorium, 24 Beacon Street, Boston",Completed,23,5374
194,2025-09-17 13:00,J23,Joint Committee on Public Service,"B-2, 24 Beacon Street, Boston",Completed,37,5371
194,2025-09-22 10:30,S65,Senate Committee on the Census ,"B-1, 24 Beacon Street, Boston",Completed,0,5381
194,2025-09-22 13:00,J13,"Joint Committee on Children, Families and Persons with Disabilities","A-1, 24 Beacon Street, Boston",Completed,11,5377
194,2025-09-22 13:00,J23,Joint Committee on Public Service,"A-2, 24 Beacon Street, Boston",Completed,42,5376
194,2025-09-23 13:00,J19,Joint Committee on the Judiciary,"A-2, 24 Beacon Street, Boston",Completed,58,5388
194,2025-09-23 14:00,J10,Joint Committee on Municipalities and Regional Government,"Written Testimony Only, 24 Beacon Street, Boston",Completed,15,5397
194,2025-09-25 11:00,J12,Joint Committee on Economic Development and Emerging Technologies,"A-1, 24 Beacon Street, Boston",Completed,12,5387
194,2025-09-25 13:00,J22,Joint Committee on Public Safety and Homeland Security,"A-2, 24 Beacon Street, Boston",Completed,22,5378
194,2025-09-25 13:00,J37,"Joint Committee on Telecommunications, Utilities and Energy","A-1, 24 Beacon Street, Boston",Completed,31,5379
194,2025-09-29 09:00,J16,Joint Committee on Public Health,"A-2, 24 Beacon Street, Boston",Completed,38,5390
194,2025-09-29 13:00,J26,Joint Committee on Revenue,"A-1, 24 Beacon Street, Boston",Completed,39,5393
194,2025-09-30 11:00,J14,Joint Committee on Education,"Gardner Auditorium, 24 Beacon Street, Boston",Completed,36,5396
194,2025-09-30 13:00,J31,Joint Committee on Veterans and Federal Affairs,"A-1, 24 Beacon Street, Boston",Completed,17,5394
194,2025-10-01 10:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"B-2, 24 Beacon Street, Boston",Completed,30,5395
194,2025-10-01 10:30,J11,Joint Committee on Financial Services,"B-1, 24 Beacon Street, Boston",Completed,24,5392
